business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
KyxAss4DMrT_GMzcOLE2yg,Pho Can Tho By 1,2746 N Campbell Ave,Tucson,AZ,85719,32.2566988,-110.9435152,4.0,111,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'BusinessAcceptsBitcoin': 'True', 'OutdoorSeating': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Thai, Vegetarian, Vietnamese, Restaurants, Coffee & Tea, Bubble Tea, Food, Chinese","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
bxs7csQi0UWO2fgGLxoZXQ,Loon Fong 2,8150 49th St N,Pinellas Park,FL,33781,27.84597,-82.70051,3.5,29,0,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","American (New), Vietnamese, Restaurants, Juice Bars & Smoothies, Coffee & Tea, Chinese, Bubble Tea, Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
pnrZqBbu7WngjKjfkw6cLw,Mac and Moon,801 Magazine St,New Orleans,LA,70130,29.9451704,-90.0696037,4.0,94,0,"{'DriveThru': 'False', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'DogsAllowed': 'False'}","Vegan, Restaurants, Desserts, Specialty Food, Food, Bubble Tea, Ice Cream & Frozen Yogurt, Macarons","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
ceAKZHjmI19RVp3QPkmEsA,Swinterland,"910 W 10th St, Ste B",Indianapolis,IN,46202,39.7811638,-86.1744971,4.0,12,0,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Bubble Tea, Food, Shaved Ice, Tea Rooms, Ice Cream & Frozen Yogurt","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
wK0st2QWGin3shaIYHG0Xg,Oriental Express,982 E University Blvd,Tucson,AZ,85719,32.231539,-110.95687,4.0,54,1,"{'GoodForKids': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'None', 'Corkage': 'False'}","Restaurants, Chinese, Bubble Tea, Food, Fast Food, Soup","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}"
Y_wNEd-AtDTo-jdPakoCZA,Bubblelicious Lab,"2110 Marlton Pike E Rt 70, Ste 18",Cherry Hill,NJ,08003,39.8964201,-74.9468035,4.5,97,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True'}","Food, Bubble Tea, Coffee & Tea, Desserts","{'Monday': '11:30-19:30', 'Tuesday': '11:30-19:30', 'Wednesday': '11:30-19:30', 'Thursday': '11:30-19:30', 'Friday': '11:30-19:30', 'Saturday': '11:30-19:30', 'Sunday': '11:30-19:30'}"
YygPa1o7gZKkv-6VYDh_3w,Tranquili Tea Temple,127 N Church St,West Chester,PA,19380,39.9607190276,-75.6070548669,4.5,11,1,{'RestaurantsTakeOut': 'True'},"Flowers & Gifts, Coffee & Tea, Bubble Tea, Jewelry, Shopping, Home & Garden, Tableware, Food, Spiritual Shop, Tea Rooms, Gift Shops","{'Monday': '0:0-0:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-17:0'}"
IjRtrYRJXjUEtM4wg_n7Nw,Yogurt City,"111 Boardwalk Pl W, Unit 103",Madeira Beach,FL,33708,27.7852216104,-82.7821130991,3.5,21,1,"{'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}","Ice Cream & Frozen Yogurt, Acai Bowls, Food, Bubble Tea","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
YXVt71ViajdXNpdCl4TleQ,Tsaocaa,"7320 Old York Rd, Ste 107",Elkins Park,PA,19027,40.0627748562,-75.1367652208,4.5,19,1,"{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Shaved Ice, Food, Desserts, Bubble Tea","{'Monday': '11:0-19:30', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-16:0', 'Friday': '11:0-19:30', 'Saturday': '11:0-15:0', 'Sunday': '11:0-19:30'}"
KC1E05ak1gqLv8CEBZvQkg,Pholicious,"28211 Paseo Dr, Ste 180",Wesley Chapel,FL,33543,28.18886,-82.347274,2.5,62,1,"{'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True'}","Juice Bars & Smoothies, Bubble Tea, Restaurants, Vietnamese, Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
pPy84w7aFZ6kD0qvMT_0Ng,Bubbleology,8021 Citrus Park Town Ctr,Tampa,FL,33625,28.0691958619,-82.5765906366,3.5,29,1,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'None'}","Bubble Tea, Food, Coffee & Tea","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
O6xFfSeBd1qQEp4aJJqgVw,Freshbae,227 N 10th St,Philadelphia,PA,19107,39.9562059,-75.1556190828,4.0,18,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None'}","Ice Cream & Frozen Yogurt, Desserts, Bubble Tea, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
6kGguKQkmMITO3n8H8EKOA,Poke Falls,"5383 Ehrlich Rd, Ste 106",Tampa,FL,33625,28.0841128,-82.5437144,4.0,38,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2'}","Hawaiian, Restaurants, Sushi Bars, Food, Bubble Tea, Poke","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
DBtvUjFaT1v-p6vCxY2nTw,Moar Tea & Poke,448 Massachusetts Ave,Indianapolis,IN,46204,39.773562,-86.1514379,4.5,177,1,"{'WheelchairAccessible': 'True', 'HappyHour': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'""}","Juice Bars & Smoothies, Bubble Tea, Restaurants, Poke, Food","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '11:30-22:30'}"
6tXfFVJJwfWOY9n7LK8dVw,Siu Asian Express,754 N McCarran Blvd,Sparks,NV,89431,39.54118,-119.731335,4.0,90,1,"{'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'""}","Coffee & Tea, Restaurants, Food, Chinese, Bubble Tea","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:0'}"
aDgughL1vDootnXe5kUWGQ,Otaku Ramen,1104 Division St,Nashville,TN,37203,36.1511805,-86.7833044,3.5,740,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'BYOB': 'False', 'HappyHour': 'False', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True'}","Bars, Ramen, Food, Restaurants, Japanese, Cocktail Bars, Bubble Tea, Nightlife","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-20:0', 'Sunday': '17:0-20:0'}"
iNEePY05pBQjXUfdO4ykig,Fish Bowl Kitchen,17782 Aprile Dr,Land O' Lakes,FL,34638,28.1952981671,-82.5223626665,4.5,152,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True'}","Asian Fusion, Bubble Tea, Restaurants, Poke, Acai Bowls, Food","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
AssP84KHvx8vFAk-1brkog,Level Cup Coffee & Boba,1525 N Wilmot,Tucson,AZ,85712,32.2411903,-110.8584544,3.5,32,0,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'""}","Food, Coffee & Tea, Bubble Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-18:0'}"
yPrNoVfE90iZxSYzty7RNw,Kung Fu Tea,"160 N Gulph Rd, King of Prussia Mall, Space K103A",King of Prussia,PA,19406,40.088188,-75.392437,4.0,13,1,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Food, Bubble Tea, Juice Bars & Smoothies, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '17:0-1:0', 'Friday': '6:0-22:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}"
5m6gQ3BwWi8QXcZmD4yulg,Banh Mi Factory,15728 N Dale Mabry Hwy,Tampa,FL,33618,28.0960507,-82.5039453,4.5,59,1,"{'OutdoorSeating': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}"", 'NoiseLevel': ""u'average'""}","Bubble Tea, Bakeries, Sandwiches, Vietnamese, Restaurants, Food","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}"
bNBi-RVlx71bugXY0GRLtQ,Chestnut St. Cafe,4403 Chestnut St,Philadelphia,PA,19104,39.956725,-75.2099251,4.5,34,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food, Bubble Tea, Restaurants, Sandwiches, Vietnamese, Cafes","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-16:0'}"
8u70WVawnsReBWNv7IXNSg,Ding Tea Reno,"2900 Clear Acre Ln, Ste U-1",Reno,NV,89512,39.5574807697,-119.7912168229,4.5,87,1,"{'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'""}","Cafes, Restaurants, Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-21:0'}"
qwoCL9oMo827XnhvDaobmg,Chatime,10538 82 Avenue NW,Edmonton,AB,T6E 2A4,53.5182592,-113.5020407,3.0,14,0,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Taiwanese, Bubble Tea, Tea Rooms, Restaurants, Food, Juice Bars & Smoothies","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '14:0-22:0', 'Saturday': '14:0-22:0', 'Sunday': '14:0-22:0'}"
meyNI73KmiWd09ctARiVcw,Disguiser Party Game Lounge,3617 Lancaster Ave,Philadelphia,PA,19104,39.9590456,-75.1941853,4.0,11,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False'}","Food, Arts & Entertainment, Bubble Tea, Arcades, Social Clubs","{'Tuesday': '16:0-0:0', 'Wednesday': '4:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-2:0', 'Saturday': '13:0-2:0', 'Sunday': '13:0-2:0'}"
F__yT5i7C2t-IfzyXYscKw,Kung Fu Tea,1202 E Fowler Ave,Tampa,FL,33612,28.0549827,-82.446693965,4.0,293,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2'}","Food, Coffee & Tea, Bubble Tea, Restaurants, Asian Fusion, Juice Bars & Smoothies","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
XJEFTd2db-PGXPgFyl3Qkw,Thai Recipes Restaurant,"404 E Thompson Rd, Ste G2",Indianapolis,IN,46227,39.6935748211,-86.1499902447,4.5,286,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'""}","Bars, Beer, Wine & Spirits, Nightlife, Restaurants, Food, Thai, Bubble Tea","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:45', 'Thursday': '11:0-20:45', 'Friday': '11:0-20:45', 'Saturday': '11:0-20:45', 'Sunday': '11:0-20:45'}"
0_GkFTdRWeKyeI5O8ROmnA,Happy Life CBD,1537 N Milwaukee St,Boise,ID,83704,43.618779,-116.2851722,4.5,8,1,"{'DogsAllowed': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Bubble Tea, Coffee & Tea, Shopping, Food, Cannabis Dispensaries, Vitamins & Supplements","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}"
zLN6ix7txwpfwRKFi2MfCQ,BAMBU,4699 Park Blvd N,Pinellas Park,FL,33781,27.8397953,-82.6978023,4.0,15,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'""}","Restaurants, Bubble Tea, Food, Vietnamese, Juice Bars & Smoothies","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
